#GBE_category,GBE_ID,N,N_GBE,N_NBW,N_AFR,N_SAS,N_EAS,N_SMR,N_OTH,N_META,GBE_NAME,GBE_short_name,GBE_short_name_len
Disease_outcome,HC1141,1559,1046,72,14,43,3,128,84,1387,TTE_pilonidal_cyst,TTE pilonidal cyst,18
Disease_outcome,HC1142,14438,9929,641,104,219,14,1333,780,13020,TTE_other_local_infections_of_skin_and_subcutaneous_tissue,TTE other local infections of skin and subcutaneous tissue,58
Disease_outcome,HC1148,13823,9320,640,110,268,44,1311,748,12441,TTE_atopic_dermatitis,TTE atopic dermatitis,21
Disease_outcome,HC1149,9982,6757,535,74,150,10,965,522,9013,TTE_seborrhoeic_dermatitis,TTE seborrhoeic dermatitis,26
Disease_outcome,HC1152,502,350,15,1,10,3,48,24,447,TTE_irritant_contact_dermatitis,TTE irritant contact dermatitis,31
Disease_outcome,HC1157,12385,8200,519,140,342,13,1123,714,11051,TTE_pruritus,TTE pruritus,12
Disease_outcome,HC1158,47106,32145,2053,343,852,110,4368,2505,42376,TTE_other_dermatitis,TTE other dermatitis,20
Disease_outcome,HC1159,14080,9646,723,32,188,15,1344,746,12694,TTE_psoriasis,TTE psoriasis,13
Disease_outcome,HC1161,1617,1140,70,19,7,2,153,86,1468,TTE_pityriasis_rosea,TTE pityriasis rosea,20
Disease_outcome,HC1162,2273,1507,97,15,75,3,220,121,2035,TTE_lichen_planus,TTE lichen planus,17
Disease_outcome,HC1167,1171,775,46,8,16,2,123,55,1015,TTE_other_erythematous_conditions,TTE other erythematous conditions,33
Disease_outcome,HC1169,403,288,17,2,5,0,36,18,359,TTE_sunburn,TTE sunburn,11
Disease_outcome,HC117,1069,716,41,8,8,1,115,70,942,abdominal_hernia,Abdominal hernia,16
Disease_outcome,HC1171,18783,13436,964,9,33,7,1801,788,17022,TTE_skin_changes_due_to_chronic_exposure_to_nonionising_radiation,TTE skin changes due to chronic exposure to nonionising radiation,65
Disease_outcome,HC1176,913,563,39,22,43,6,79,60,806,TTE_alopecia_areata,TTE alopecia areata,19
Disease_outcome,HC1184,14699,10044,668,141,182,19,1331,852,13237,TTE_follicular_cysts_of_skin_and_subcutaneous_tissue,TTE follicular cysts of skin and subcutaneous tissue,52
Disease_outcome,HC1185,3730,2484,171,71,79,3,331,228,3364,TTE_other_follicular_disorders,TTE other follicular disorders,30
Disease_outcome,HC1188,1121,714,45,17,72,5,88,75,1011,TTE_vitiligo,TTE vitiligo,12
Disease_outcome,HC1190,29861,21404,1295,54,117,33,2841,1298,27042,TTE_seborrhoeic_keratosis,TTE seborrhoeic keratosis,25
Disease_outcome,HC1197,2216,1472,108,30,37,1,192,107,1946,TTE_decubitus_ulcer,TTE decubitus ulcer,19
Disease_outcome,HC12,725,508,32,8,7,1,69,37,646,testicular_problems_(not_cancer),Testicular problems (not cancer),32
Disease_outcome,HC1200,1758,1206,81,13,19,3,154,116,1589,TTE_granulomatous_disorders_of_skin_and_subcutaneous_tissue,TTE granulomatous disorders of skin and subcutaneous tissue,59
Disease_outcome,HC1207,687,451,34,14,12,1,69,33,613,TTE_pyogenic_arthritis,TTE pyogenic arthritis,22
Disease_outcome,HC1209,236,167,12,3,2,0,24,11,214,TTE_reactive_arthropathies,TTE reactive arthropathies,26
Disease_outcome,HC121,4154,2865,201,28,25,4,377,213,3709,peritonitis,Peritonitis,11
Disease_outcome,HC1211,962,636,32,5,18,1,96,53,835,TTE_seropositive_rheumatoid_arthritis,TTE seropositive rheumatoid arthritis,37
Disease_outcome,HC1212,10023,6601,409,122,200,14,973,547,8866,TTE_other_rheumatoid_arthritis,TTE other rheumatoid arthritis,30
Disease_outcome,HC1213,1040,718,56,2,16,3,91,55,936,TTE_psoriatic_and_enteropathic_arthropathies,TTE psoriatic and enteropathic arthropathies,44
Disease_outcome,HC1215,17029,11663,749,145,288,30,1615,888,15378,TTE_gout,TTE gout,8
Disease_outcome,HC1218,31164,20896,1257,385,552,24,2970,1588,27672,TTE_other_arthritis,TTE other arthritis,19
Disease_outcome,HC122,754,468,46,30,13,4,63,51,671,disorder_or_pituitary_gland,Disorder or pituitary gland,27
Disease_outcome,HC1220,10289,7040,405,67,116,12,1035,467,9142,TTE_polyarthrosis,TTE polyarthrosis,17
Disease_outcome,HC1221,19281,13692,779,85,75,14,1822,777,17244,TTE_coxarthrosis_[arthrosis_of_hip],TTE coxarthrosis [arthrosis of hip],35
Disease_outcome,HC1222,35579,24124,1333,443,684,39,3393,1761,31777,TTE_gonarthrosis_[arthrosis_of_knee],TTE gonarthrosis [arthrosis of knee],36
Disease_outcome,HC1228,21830,14732,1002,253,349,27,1968,1248,19579,TTE_internal_derangement_of_knee,TTE internal derangement of knee,32
Disease_outcome,HC123,4179,2881,195,40,52,3,375,244,3787,muscle/soft_tissue_problem,Muscle/soft tissue problem,26
Disease_outcome,HC1235,382,234,19,7,7,0,38,26,317,TTE_systemic_sclerosis,TTE systemic sclerosis,22
Disease_outcome,HC1236,4929,3301,238,44,64,7,463,249,4359,TTE_other_systemic_involvement_of_connective_tissue,TTE other systemic involvement of connective tissue,51
Disease_outcome,HC124,321,204,15,2,4,0,36,20,275,undescended_testicle,Undescended testicle,20
Disease_outcome,HC1240,169,109,6,0,2,0,28,6,143,TTE_spinal_osteochondrosis,TTE spinal osteochondrosis,26
Disease_outcome,HC1242,1886,1293,80,5,15,1,181,114,1683,TTE_ankylosing_spondylitis,TTE ankylosing spondylitis,26
Disease_outcome,HC1248,22978,15517,1073,234,344,28,2099,1330,20625,TTE_other_intervertebral_disk_disorders,TTE other intervertebral disk disorders,39
Disease_outcome,HC125,31106,19801,1437,687,899,56,2810,1769,27459,anaemia,Anaemia,7
Disease_outcome,HC1253,4344,2931,174,48,98,2,397,249,3897,TTE_other_disorders_of_muscle,TTE other disorders of muscle,29
Disease_outcome,HC1257,11362,7802,464,136,148,30,1015,614,10209,TTE_other_disorders_of_synovium_and_tendon,TTE other disorders of synovium and tendon,42
Disease_outcome,HC1261,23580,16158,991,130,461,33,2266,1193,21232,TTE_fibroblastic_disorders,TTE fibroblastic disorders,26
Disease_outcome,HC1268,17873,11759,1020,85,207,24,1695,989,15779,TTE_osteoporosis_without_pathological_fracture,TTE osteoporosis without pathological fracture,46
Disease_outcome,HC1271,3436,2382,167,13,27,2,306,179,3074,TTE_disorders_of_continuity_of_bone,TTE disorders of continuity of bone,35
Disease_outcome,HC1278,201,133,9,1,3,2,23,9,165,TTE_juvenile_osteochondrosis_of_hip_and_pelvis,TTE juvenile osteochondrosis of hip and pelvis,46
Disease_outcome,HC128,273,201,11,0,1,1,27,7,246,peripheral_nerve_disorder,Peripheral nerve disorder,25
Disease_outcome,HC1282,2213,1512,73,12,27,2,214,129,1967,TTE_other_acquired_deformities_of_musculoskeletal_system_and_connective_tissue,TTE other acquired deformities of musculoskeletal system and connective tissue,78
Disease_outcome,HC1289,334,217,15,10,10,2,23,21,296,TTE_nephrotic_syndrome,TTE nephrotic syndrome,22
Disease_outcome,HC129,4304,2994,208,46,51,7,367,258,3924,muscle_or_soft_tissue_injuries,Muscle or soft tissue injuries,30
Disease_outcome,HC1295,289,185,17,4,8,0,25,20,247,TTE_chronic_tubulo-interstitial_nephritis,TTE chronic tubulo-interstitial nephritis,41
Disease_outcome,HC1297,4378,2957,211,42,53,9,417,244,3924,TTE_obstructive_and_reflux_uropathy,TTE obstructive and reflux uropathy,35
Disease_outcome,HC13,274,193,12,0,1,0,28,16,249,lichen_sclerosis,Lichen sclerosis,16
Disease_outcome,HC130,356,249,11,0,3,0,25,20,305,housemaid's_knee_(prepatellar_bursitis),Housemaid's knee (prepatellar bursitis),39
Disease_outcome,HC1302,17999,11928,610,323,417,17,1751,898,15944,TTE_chronic_renal_failure,TTE chronic renal failure,25
Disease_outcome,HC1304,7566,5100,384,56,146,19,650,484,6839,TTE_calculus_of_kidney_and_ureter,TTE calculus of kidney and ureter,33
Disease_outcome,HC1305,1189,810,77,11,17,1,107,72,1094,TTE_calculus_of_lower_urinary_tract,TTE calculus of lower urinary tract,35
Disease_outcome,HC1307,5478,3694,225,42,96,12,497,357,4923,TTE_unspecified_renal_colic,TTE unspecified renal colic,27
Disease_outcome,HC1313,17413,11823,852,113,207,20,1617,954,15586,TTE_cystitis,TTE cystitis,12
Disease_outcome,HC132,30619,20229,1341,281,880,28,2988,1572,27319,angina,Angina,6
Disease_outcome,HC1322,25885,17944,1093,224,411,37,2450,1364,23523,TTE_hyperplasia_of_prostate,TTE hyperplasia of prostate,27
Disease_outcome,HC1324,2927,2001,133,32,52,4,289,144,2651,TTE_other_disorders_of_prostate,TTE other disorders of prostate,31
Disease_outcome,HC1329,3321,2269,164,21,57,3,330,139,2980,"TTE_redundant_prepuce,_phimosis_and_paraphimosis","TTE redundant prepuce, phimosis and paraphimosis",48
Disease_outcome,HC133,4609,2967,204,77,175,9,407,296,4135,anal_fissure,Anal fissure,12
Disease_outcome,HC1334,12201,8325,601,99,94,23,1084,647,10873,TTE_benign_mammary_dysplasia,TTE benign mammary dysplasia,28
Disease_outcome,HC134,2342,1566,113,15,36,7,227,128,2085,bone_disorder,Bone disorder,13
Disease_outcome,HC1341,2056,1392,76,16,21,5,197,114,1816,TTE_inflammatory_disease_of_cervix_uteri,TTE inflammatory disease of cervix uteri,40
Disease_outcome,HC1346,339,216,15,8,5,0,26,27,284,TTE_vulvovaginal_ulceration_and_inflammation_in_diseases_classified_elsewhere,TTE vulvovaginal ulceration and inflammation in diseases classified elsewhere,77
Disease_outcome,HC135,8042,5559,376,39,43,4,778,450,7245,anxiety/panic_attacks,Anxiety/panic attacks,21
Disease_outcome,HC1350,12325,8086,653,163,122,31,1063,769,10887,"TTE_noninflammatory_disorders_of_ovary,_fallopian_tube_and_broad_ligament","TTE noninflammatory disorders of ovary, fallopian tube and broad ligament",73
Disease_outcome,HC136,4947,3222,238,83,77,10,468,254,4352,connective_tissue_disorder,Connective tissue disorder,26
Disease_outcome,HC1389,2519,1454,170,88,69,7,168,234,2183,TTE_maternal_care_for_other_conditions_predominantly_related_to_pregnancy,TTE maternal care for other conditions predominantly related to pregnancy,73
Disease_outcome,HC1398,2497,1548,145,71,63,9,161,186,2174,TTE_maternal_care_for_other_known_or_suspected_foetal_problems,TTE maternal care for other known or suspected foetal problems,62
Disease_outcome,HC1406,1368,832,94,41,31,4,80,110,1188,TTE_false_labour,TTE false labour,16
Disease_outcome,HC1407,1478,956,107,22,17,4,78,106,1286,TTE_prolonged_pregnancy,TTE prolonged pregnancy,23
Disease_outcome,HC1408,994,587,48,36,40,3,52,86,849,TTE_preterm_delivery,TTE preterm delivery,20
Disease_outcome,HC1410,574,356,42,14,8,0,38,42,492,TTE_abnormalities_of_forces_of_labour,TTE abnormalities of forces of labour,37
Disease_outcome,HC1417,808,514,39,21,26,3,48,60,708,TTE_labour_and_delivery_complicated_by_umbilical_cord_complications,TTE labour and delivery complicated by umbilical cord complications,67
Disease_outcome,HC142,7590,5062,339,123,124,22,656,453,6779,synovitis,Synovitis,9
Disease_outcome,HC143,914,650,43,6,11,5,69,59,832,retinal_problem,Retinal problem,15
Disease_outcome,HC144,9864,7051,355,58,70,8,911,425,8870,chickenpox,Chickenpox,10
Disease_outcome,HC146,8672,5838,419,108,128,6,732,478,7709,pleural_effusion,Pleural effusion,16
Disease_outcome,HC151,2235,1534,107,11,4,0,215,107,1974,multiple_sclerosis,Multiple sclerosis,18
Disease_outcome,HC1521,493,346,13,2,11,1,48,26,444,"TTE_other_congenital_malformations_of_tongue,_mouth_and_pharynx","TTE other congenital malformations of tongue, mouth and pharynx",63
Disease_outcome,HC1522,177,120,5,1,2,1,18,5,143,TTE_congenital_malformations_of_oesophagus,TTE congenital malformations of oesophagus,42
Disease_outcome,HC153,14093,9266,600,250,313,24,1253,854,12560,joint_pain,Joint pain,10
Disease_outcome,HC1532,581,379,22,3,7,0,62,39,502,TTE_undescended_testicle,TTE undescended testicle,24
Disease_outcome,HC1540,177,136,2,1,1,0,9,10,155,TTE_other_congenital_malformations_of_urinary_system,TTE other congenital malformations of urinary system,52
Disease_outcome,HC1541,296,198,14,1,2,1,26,17,255,TTE_congenital_deformities_of_hip,TTE congenital deformities of hip,33
Disease_outcome,HC155,2801,1906,137,25,41,2,273,138,2520,joint_disorder,Joint disorder,14
Disease_outcome,HC1550,240,156,12,5,7,0,15,14,197,TTE_other_congenital_malformations_of_limb(s),TTE other congenital malformations of limb(s),45
Disease_outcome,HC1552,738,495,27,8,19,0,71,42,654,TTE_congenital_malformations_of_spine_and_bony_thorax,TTE congenital malformations of spine and bony thorax,53
Disease_outcome,HC1558,1597,1112,62,3,18,0,151,95,1438,TTE_other_congenital_malformations_of_skin,TTE other congenital malformations of skin,42
Disease_outcome,HC156,7317,4993,340,40,95,9,697,381,6546,nasal_polyps,Nasal polyps,12
Disease_outcome,HC1563,280,191,15,0,6,0,23,9,238,TTE_other_specified_congenital_malformation_syndromes_affecting_multiple_systems,TTE other specified congenital malformation syndromes affecting multiple systems,80
Disease_outcome,HC157,748,497,32,5,9,0,84,42,655,jaundice_(unknown_cause),Jaundice (unknown cause),24
Disease_outcome,HC1574,20815,13860,872,150,570,14,2080,1075,18621,AD_myocardial_infarction,AD myocardial infarction,24
Disease_outcome,HC1575,5711,3851,220,23,172,3,584,257,5110,AD_STEMI,AD STEMI,8
Disease_outcome,HC1576,7084,4774,309,51,195,5,671,364,6369,AD_NSTEMI,AD NSTEMI,9
Disease_outcome,HC158,4572,3167,185,31,22,7,467,215,4087,spine_arthritis/spondylitis,Spine arthritis/spondylitis,27
Disease_outcome,HC1581,66921,44585,3193,869,1173,117,5917,3869,59723,AD_asthma,AD asthma,9
Disease_outcome,HC1582,19025,12780,1002,89,187,10,1803,944,16815,AD_chronic_obstructive_pulmonary_disease,AD chronic obstructive pulmonary disease,40
Disease_outcome,HC1583,2732,1777,141,45,34,1,262,122,2381,AD_all_cause_dementia,AD all cause dementia,21
Disease_outcome,HC1584,1005,672,45,11,11,0,101,32,872,AD_alzheimer's_disease,AD alzheimer's disease,22
Disease_outcome,HC1585,541,364,30,10,11,0,47,24,486,AD_vascular_dementia,AD vascular dementia,20
Disease_outcome,HC16,1793,1218,91,10,12,1,176,94,1601,rectal_or_colon_adenoma/polyps,Rectal or colon adenoma/polyps,30
Disease_outcome,HC161,1661,1165,75,17,22,2,163,86,1528,prostatitis,Prostatitis,11
Disease_outcome,HC163,348,214,16,6,5,0,36,22,288,scleroderma/systemic_sclerosis,Scleroderma/systemic sclerosis,30
Disease_outcome,HC165,4386,2770,180,89,173,13,396,300,3921,type_2_diabetes,Type 2 diabetes,15
Disease_outcome,HC166,10323,7059,483,114,94,4,898,508,9156,deep_venous_thrombosis_(dvt),DVT,3
Disease_outcome,HC167,735,482,40,5,6,0,64,53,639,raynaud's_phenomenon/disease,Raynaud's phenomenon/disease,28
Disease_outcome,HC169,1597,1071,83,7,50,0,155,63,1422,pernicious_anaemia,Pernicious anaemia,18
Disease_outcome,HC17,1365,767,52,71,103,3,107,120,1223,diabetic_eye_disease,Diabetic eye disease,20
Disease_outcome,HC170,1471,910,67,58,48,0,134,105,1322,sarcoidosis,Sarcoidosis,11
Disease_outcome,HC176,8934,6157,434,69,110,9,811,524,8114,prolapsed_disc/slipped_disc,Prolapsed disc/slipped disc,27
Disease_outcome,HC177,571,424,23,1,0,0,49,22,518,dupuytren's_contracture,Dupuytren's contracture,23
Disease_outcome,HC178,2320,1600,111,18,28,2,190,139,2086,stress,Stress,6
Disease_outcome,HC182,1873,1282,96,5,19,5,165,99,1661,osteopenia,Osteopenia,10
Disease_outcome,HC184,2141,1494,92,13,16,1,199,82,1896,aortic_aneurysm_rupture,Aortic aneurysm rupture,23
Disease_outcome,HC188,24834,16901,1055,136,282,35,2323,1236,21968,cholelithiasis/gall_stones,Gallstones,10
Disease_outcome,HC195,1558,1056,72,14,26,2,135,96,1399,ureteric_obstruction/hydronephrosis,Ureteric obstruction/hydronephrosis,35
Disease_outcome,HC197,488,341,31,2,2,0,30,41,443,clotting_disorder/excessive_bleeding,Clotting disorder/excessive bleeding,36
Disease_outcome,HC198,1363,908,65,28,25,1,116,68,1210,hyperparathyroidism,Hyperparathyroidism,19
Disease_outcome,HC201,5105,3402,239,27,105,3,483,334,4593,ulcerative_colitis,Ulcerative colitis,18
Disease_outcome,HC203,8447,5793,358,99,54,6,792,401,7497,pulmonary_embolism_+/-_dvt,PE +/- DVT,10
Disease_outcome,HC205,8275,5585,369,122,99,14,646,521,7356,endometriosis,Endometriosis,13
Disease_outcome,HC207,194,131,7,3,3,1,17,16,164,soft_tissue_inflammation,Soft tissue inflammation,24
Disease_outcome,HC210,538,366,34,1,6,3,52,26,478,non-infective_hepatitis,Non-infective hepatitis,23
Disease_outcome,HC212,374,257,12,2,4,1,47,15,331,oesophageal_disorder,Oesophageal disorder,20
Disease_outcome,HC215,171859,114772,7648,2919,3185,306,15984,9098,153912,hypertension,Hypertension,12
Disease_outcome,HC218,428,298,21,3,1,0,42,27,388,motor_neurone_disease,Motor neurone disease,21
Disease_outcome,HC219,32208,21489,1582,194,629,33,3052,1717,28696,hypothyroidism/myxoedema,Hypothyroidism/myxoedema,24
Disease_outcome,HC22,16483,10805,932,92,197,20,1570,895,14511,osteoporosis,Osteoporosis,12
Disease_outcome,HC221,37717,23125,1571,1023,1883,79,3344,2472,33497,diabetes,Diabetes,8
Disease_outcome,HC222,1403,928,76,9,16,0,139,70,1229,arterial_embolism,Arterial embolism,17
Disease_outcome,HC223,2337,1586,113,14,19,2,220,129,2081,fracture_pelvis,Fracture pelvis,15
Disease_outcome,HC225,22074,14990,926,128,259,30,2064,1100,19497,cholecystitis,Cholecystitis,13
Disease_outcome,HC231,3595,2424,186,25,22,3,350,190,3197,heart_valve_problem/heart_murmur,Heart valve problem/heart murmur,32
Disease_outcome,HC232,853,569,56,8,9,2,80,50,755,abnormal_smear_(cervix),Abnormal smear (cervix),23
Disease_outcome,HC233,1535,978,116,19,20,0,131,116,1380,mania/bipolar_disorder/manic_depression,Mania/bipolar disorder/manic depression,39
Disease_outcome,HC237,9019,6040,412,102,128,14,839,583,8118,back_problem,Back problem,12
Disease_outcome,HC243,22800,16097,947,151,291,17,2071,1135,20709,inguinal_hernia,Inguinal hernia,15
Disease_outcome,HC248,641,424,31,6,14,3,58,34,561,allergy_to_house_dust_mite,Allergy to house dust mite,26
Disease_outcome,HC25,39076,25584,1738,637,1169,104,3454,2153,34839,cataract,Cataract,8
Disease_outcome,HC250,397,297,20,1,6,0,29,13,359,acute_infective_polyneuritis/guillain-barre_syndrome,Acute infective polyneuritis/guillain-barre syndrome,52
Disease_outcome,HC254,1619,1149,73,8,10,2,141,76,1449,uterine_polyps,Uterine polyps,14
Disease_outcome,HC255,1895,1279,78,22,26,3,169,112,1686,subarachnoid_haemorrhage,Subarachnoid haemorrhage,24
Disease_outcome,HC256,897,628,44,5,4,1,75,58,805,fracture_toe,Fracture toe,12
Disease_outcome,HC257,1011,705,40,6,3,2,96,53,894,femoral_hernia,Femoral hernia,14
Disease_outcome,HC259,3113,2135,168,12,42,2,262,135,2754,aortic_stenosis,Aortic stenosis,15
Disease_outcome,HC26,291,186,14,3,5,0,28,18,246,iritis,Iritis,6
Disease_outcome,HC261,18778,12895,873,157,244,53,1675,986,16883,eczema/dermatitis,Eczema/dermatitis,17
Disease_outcome,HC262,6134,4327,267,11,15,2,576,289,5485,diverticular_disease/diverticulitis,Diverticular disease/diverticulitis,35
Disease_outcome,HC267,1263,813,43,11,26,2,141,82,1116,tennis_elbow_/_lateral_epicondylitis,Tennis elbow / lateral epicondylitis,36
Disease_outcome,HC268,433,284,16,7,8,1,37,21,358,varicose_ulcer,Varicose ulcer,14
Disease_outcome,HC269,67313,45228,2910,718,1565,112,6282,3812,60627,high_cholesterol,High cholesterol,16
Disease_outcome,HC270,700,457,44,6,5,0,81,33,615,encephalitis,Encephalitis,12
Disease_outcome,HC271,1095,716,39,12,23,0,106,65,961,epicondylitis,Epicondylitis,13
Disease_outcome,HC273,114598,76033,4864,1956,2426,177,10736,5999,102191,essential_hypertension,Essential hypertension,22
Disease_outcome,HC274,5807,3912,258,111,86,2,524,340,5231,umbilical_hernia,Umbilical hernia,16
Disease_outcome,HC276,10730,7119,477,265,217,23,957,573,9631,glaucoma,Glaucoma,8
Disease_outcome,HC277,728,510,31,10,7,2,52,50,653,menopausal_symptoms_/_menopause,Menopausal symptoms / menopause,31
Disease_outcome,HC28,3721,2526,161,23,41,6,327,177,3255,bronchiectasis,Bronchiectasis,14
Disease_outcome,HC281,22992,16024,1017,132,194,16,2161,976,20520,atrial_fibrillation,Atrial fibrillation,19
Disease_outcome,HC284,864,593,51,3,9,0,83,51,778,fracture_nose,Fracture nose,13
Disease_outcome,HC285,52776,35434,2333,649,774,68,4847,2980,47085,other_joint_disorder,Other joint disorder,20
Disease_outcome,HC286,359,255,16,1,8,0,33,21,325,plantar_fascitis,Plantar fascitis,16
Disease_outcome,HC288,248,154,13,12,6,1,20,24,223,alopecia_/_hair_loss,Alopecia / hair loss,20
Disease_outcome,HC290,3015,2050,158,11,26,2,267,158,2670,fracture_upper_arm_/_humerus_/_elbow,Fracture upper arm / humerus / elbow,36
Disease_outcome,HC294,16867,11031,688,302,360,17,1603,916,14917,renal/kidney_failure,Renal/kidney failure,20
Disease_outcome,HC298,7039,4732,338,64,95,17,638,423,6307,chronic_sinusitis,Chronic sinusitis,17
Disease_outcome,HC299,9475,6265,401,108,232,4,904,451,8365,heart_failure/pulmonary_odema,Heart failure/pulmonary odema,29
Disease_outcome,HC3,892,538,63,31,17,2,75,60,784,ectopic_pregnancy,Ectopic pregnancy,17
Disease_outcome,HC302,5263,3674,245,47,64,8,465,262,4757,retinal_detachment,Retinal detachment,18
Disease_outcome,HC303,3281,2300,178,7,24,0,300,139,2941,malabsorption/coeliac_disease,Malabsorption/coeliac disease,29
Disease_outcome,HC307,1681,1171,70,8,32,0,151,93,1517,colitis/not_crohns_or_ulcerative_colitis,Colitis/not crohns or ulcerative colitis,40
Disease_outcome,HC31,8684,5578,406,389,89,21,702,592,7777,uterine_fibroids,Uterine fibroids,16
Disease_outcome,HC310,69675,47691,3001,590,932,56,6487,3648,62405,hiatus_hernia,Hiatus hernia,13
Disease_outcome,HC312,197,149,9,0,1,0,11,7,167,wegners_granulmatosis,Wegners granulmatosis,21
Disease_outcome,HC314,4101,2805,194,17,66,4,375,215,3672,fracture_hand,Fracture hand,13
Disease_outcome,HC316,17687,11407,826,308,362,54,1681,1080,15718,dyspepsia_/_indigestion,Dyspepsia / indigestion,23
Disease_outcome,HC321,1032,652,58,17,30,3,88,70,915,sjogren's_syndrome/sicca_syndrome,Sjogren's syndrome/sicca syndrome,33
Disease_outcome,HC322,2674,1805,105,20,43,1,248,159,2380,crohns_disease,Crohns disease,14
Disease_outcome,HC323,7901,5223,429,73,98,5,762,437,7022,head_injury,Head injury,11
Disease_outcome,HC324,333,235,15,1,3,0,25,25,300,obsessive_compulsive_disorder_(ocd),Obsessive compulsive disorder (ocd),35
Disease_outcome,HC326,20957,13964,881,149,571,14,2089,1082,18750,heart_attack/myocardial_infarction,Heart attack (MI),17
Disease_outcome,HC328,10530,7158,486,93,175,24,984,586,9506,gout,Gout,4
Disease_outcome,HC33,607,407,28,5,5,2,58,44,537,spinal_cord_disorder,Spinal cord disorder,20
Disease_outcome,HC332,588,371,38,7,3,0,56,53,518,post-traumatic_stress_disorder,Post-traumatic stress disorder,30
Disease_outcome,HC337,522,344,33,9,7,0,42,33,452,type_1_diabetes,Type 1 diabetes,15
Disease_outcome,HC338,679,463,29,4,10,1,69,34,605,giant_cell/temporal_arteritis,Giant cell/temporal arteritis,29
Disease_outcome,HC340,1812,1229,68,28,15,4,209,81,1630,menorrhagia_(unknown_cause),Menorrhagia (unknown cause),27
Disease_outcome,HC341,243,171,9,1,3,0,27,10,208,fracture_face_/_orbit_/_eye_socket,Fracture face / orbit / eye socket,34
Disease_outcome,HC346,2503,1643,101,33,43,0,223,161,2204,fibromyalgia,Fibromyalgia,12
Disease_outcome,HC347,826,544,45,10,12,0,81,55,747,blistering/desquamating_skin_disorder,Blistering/desquamating skin disorder,37
Disease_outcome,HC348,573,363,34,7,7,1,58,44,499,bell's_palsy/facial_nerve_palsy,Bell's palsy/facial nerve palsy,31
Disease_outcome,HC35,711,492,35,3,11,1,51,30,619,sick_sinus_syndrome,Sick sinus syndrome,19
Disease_outcome,HC352,889,516,61,47,22,3,70,69,785,systemic_lupus_erythematosis/sle,Systemic lupus erythematosis/sle,32
Disease_outcome,HC355,1703,1153,66,12,18,2,143,87,1479,rectal_prolapse,Rectal prolapse,15
Disease_outcome,HC357,6150,4031,353,70,106,12,565,345,5482,duodenal_ulcer,Duodenal ulcer,14
Disease_outcome,HC358,317,220,13,5,3,1,26,21,280,optic_neuritis,Optic neuritis,14
Disease_outcome,HC359,324,227,24,0,3,0,20,13,284,adrenocortical_insufficiency/addison's_disease,Adrenocortical insufficiency/addison's disease,46
Disease_outcome,HC36,23430,15869,1115,213,285,14,2180,1184,20860,pneumonia,Pneumonia,9
Disease_outcome,HC361,1691,1121,77,12,24,2,157,110,1501,anorexia/bulimia/other_eating_disorder,Anorexia/bulimia/other eating disorder,38
Disease_outcome,HC362,15797,10467,716,160,268,13,1500,821,13945,respiratory_infection,Respiratory infection,21
Disease_outcome,HC364,7539,4868,402,126,151,13,711,494,6765,sleep_apnoea,Sleep apnoea,12
Disease_outcome,HC366,3730,2593,182,21,40,4,320,207,3363,allergy/hypersensitivity/anaphylaxis,Allergy/hypersensitivity/anaphylaxis,36
Disease_outcome,HC369,306,186,16,4,19,2,25,24,270,gestational_diabetes,Gestational diabetes,20
Disease_outcome,HC371,8789,5979,426,63,76,7,785,458,7787,bronchitis,Bronchitis,10
Disease_outcome,HC376,44431,30908,1688,305,428,53,4307,2129,39818,osteoarthritis,Osteoarthritis,14
Disease_outcome,HC38,8121,5585,416,19,108,8,744,424,7304,psoriasis,Psoriasis,9
Disease_outcome,HC380,2512,1749,113,9,17,4,246,125,2250,fracture_ulna,Fracture ulna,13
Disease_outcome,HC382,67845,45229,3243,871,1180,118,6003,3924,60568,asthma,Asthma,6
Disease_outcome,HC384,655,452,23,5,3,2,71,31,577,throat_or_larynx_disorder,Throat or larynx disorder,25
Disease_outcome,HC385,6565,4326,290,62,83,5,669,338,5768,peripheral_vascular_disease,Peripheral vascular disease,27
Disease_outcome,HC388,160,110,5,1,2,0,17,11,138,diabetic_neuropathy/ulcers,Diabetic neuropathy/ulcers,26
Disease_outcome,HC39,1036,688,40,9,23,1,113,57,921,lichen_planus,Lichen planus,13
Disease_outcome,HC390,813,556,39,7,14,1,71,41,721,trigemminal_neuralgia,Trigemminal neuralgia,21
Disease_outcome,HC392,3610,2435,157,32,61,2,332,176,3193,pancreatitis,Pancreatitis,12
Disease_outcome,HC395,3192,2185,135,21,35,3,321,181,2878,bladder_problem_(not_cancer),Bladder problem (not cancer),28
Disease_outcome,HC396,4247,2886,245,19,32,5,377,201,3760,fracture_shoulder_/_scapula,Fracture shoulder / scapula,27
Disease_outcome,HC40,757,548,27,4,4,1,73,38,686,nervous_breakdown,Nervous breakdown,17
Disease_outcome,HC400,4634,3224,202,36,58,3,427,203,4150,transient_ischaemic_attack_(tia),Transient ischaemic attack (tia),32
Disease_outcome,HC401,16569,11255,819,107,174,13,1513,826,14707,varicose_veins,Varicose veins,14
Disease_outcome,HC402,6238,4155,265,95,117,5,545,355,5537,spinal_stenosis,Spinal stenosis,15
Disease_outcome,HC405,3111,2152,150,10,27,2,275,159,2773,vaginal_prolapse/uterine_prolapse,Vaginal prolapse/uterine prolapse,33
