#trait	split	trait_name	R2	other_metric	covariates
GBE_INI30010	INI30010_s_asian	Red blood cell count	0.335977913850617	Diff R2 (full-covars) = 0.0574535331592889	age, sex Genotype PCs
GBE_INI30010	INI30010_e_asian	Red blood cell count	0.325463789096462	Diff R2 (full-covars) = 0.0451927046974666	age, sex Genotype PCs
GBE_INI30010	INI30010_african	Red blood cell count	0.269060295070029	Diff R2 (full-covars) = 0.0165224027345475	age, sex Genotype PCs
GBE_INI3063	INI3063_test	FEV1	0.0441302581545703		
GBE_INI3063	INI3063_non_british_white	FEV1	0.0422506794326573		
GBE_INI3063	INI3063_s_asian	FEV1	0.0239044996922486		
GBE_INI3063	INI3063_e_asian	FEV1	0.0325774749934464		
GBE_INI3063	INI3063_african	FEV1	0.00371047002248505		
GBE_INI3063	INI3063_test	FEV1	0.507741588636848	Diff R2 (full-covars) = 0.0452997885447219	age, sex Genotype PCs
GBE_INI3063	INI3063_non_british_white	FEV1	0.512780117553429	Diff R2 (full-covars) = 0.0409384216935233	age, sex Genotype PCs
GBE_INI3063	INI3063_s_asian	FEV1	0.46545715390776	Diff R2 (full-covars) = 0.0151697761289042	age, sex Genotype PCs
GBE_INI3063	INI3063_e_asian	FEV1	0.480443848315135	Diff R2 (full-covars) = 0.016544273617397	age, sex Genotype PCs
GBE_INI3063	INI3063_african	FEV1	0.375626942899361	Diff R2 (full-covars) = -0.00395423988617677	age, sex Genotype PCs
GBE_INI1160	INI1160_test	Sleep duration	0.00798284329314665		
GBE_INI1160	INI1160_non_british_white	Sleep duration	0.00874988916366106		
GBE_INI1160	INI1160_s_asian	Sleep duration	0.00403130131698811		
GBE_INI1160	INI1160_e_asian	Sleep duration	0.00695237292794654		
GBE_INI1160	INI1160_african	Sleep duration	0.00167502709640804		
GBE_INI1160	INI1160_test	Sleep duration	0.0130334185821886	Diff R2 (full-covars) = 0.00778594697147988	age, sex Genotype PCs
GBE_INI1160	INI1160_non_british_white	Sleep duration	0.0124188622198571	Diff R2 (full-covars) = 0.00808902264010458	age, sex Genotype PCs
GBE_INI1160	INI1160_s_asian	Sleep duration	0.00799806134598826	Diff R2 (full-covars) = 0.00387097585848397	age, sex Genotype PCs
GBE_INI1160	INI1160_e_asian	Sleep duration	0.0405813941460271	Diff R2 (full-covars) = 0.00192904025394085	age, sex Genotype PCs
GBE_INI1160	INI1160_african	Sleep duration	0.0101429426616582	Diff R2 (full-covars) = 0.00153767358987171	age, sex Genotype PCs
GBE_INI78	INI78_test	Heel bone mineral density (BMD) T-score, automated	0.14158671447342		
GBE_INI78	INI78_non_british_white	Heel bone mineral density (BMD) T-score, automated	0.136782571686033		
GBE_INI78	INI78_s_asian	Heel bone mineral density (BMD) T-score, automated	0.0711866591910781		
GBE_INI78	INI78_e_asian	Heel bone mineral density (BMD) T-score, automated	0.0692947560471358		
GBE_INI78	INI78_african	Heel bone mineral density (BMD) T-score, automated	0.0182710529645311		
GBE_INI78	INI78_test	Heel bone mineral density (BMD) T-score, automated	0.196947390691002	Diff R2 (full-covars) = 0.142029399115195	age, sex Genotype PCs
GBE_INI78	INI78_non_british_white	Heel bone mineral density (BMD) T-score, automated	0.188090701885032	Diff R2 (full-covars) = 0.13507959119574	age, sex Genotype PCs
GBE_INI78	INI78_s_asian	Heel bone mineral density (BMD) T-score, automated	0.101926438494607	Diff R2 (full-covars) = 0.067569834839297	age, sex Genotype PCs
GBE_INI78	INI78_e_asian	Heel bone mineral density (BMD) T-score, automated	0.098331552037947	Diff R2 (full-covars) = 0.0662316546344887	age, sex Genotype PCs
GBE_INI78	INI78_african	Heel bone mineral density (BMD) T-score, automated	0.034602159130079	Diff R2 (full-covars) = 0.0175463485143791	age, sex Genotype PCs
GBE_INI10030790	INI10030790_test	Lipoprotein A	0.516772655312839		
GBE_INI10030790	INI10030790_non_british_white	Lipoprotein A	0.483122632556337		
GBE_INI10030790	INI10030790_s_asian	Lipoprotein A	0.157210532729095		
GBE_INI10030790	INI10030790_e_asian	Lipoprotein A	0.0635023916382107		
GBE_INI10030790	INI10030790_african	Lipoprotein A	0.00329176671100589		
GBE_INI10030790	INI10030790_test	Lipoprotein A	0.517868391374107	Diff R2 (full-covars) = 0.517851236160423	age, sex Genotype PCs
GBE_INI10030790	INI10030790_non_british_white	Lipoprotein A	0.48281101412733	Diff R2 (full-covars) = 0.481956386524922	age, sex Genotype PCs
GBE_INI10030790	INI10030790_s_asian	Lipoprotein A	0.159157431497867	Diff R2 (full-covars) = 0.157029224988968	age, sex Genotype PCs
GBE_INI10030790	INI10030790_e_asian	Lipoprotein A	0.0665407849783462	Diff R2 (full-covars) = 0.0628138675647975	age, sex Genotype PCs
GBE_INI10030790	INI10030790_african	Lipoprotein A	0.00410045525412724	Diff R2 (full-covars) = -0.00070038009004068	age, sex Genotype PCs
GBE_INI1438	INI1438_test	Bread intake	0.00329501501665764		
GBE_INI1438	INI1438_non_british_white	Bread intake	0.0026008317018061		
GBE_INI1438	INI1438_s_asian	Bread intake	0.000407914220842903		
GBE_INI1438	INI1438_e_asian	Bread intake	5.07703305712036e-06		
GBE_INI1438	INI1438_african	Bread intake	0.000827760981076582		
GBE_INI1438	INI1438_test	Bread intake	0.0964210018025573	Diff R2 (full-covars) = 0.00312803723850187	age, sex Genotype PCs
GBE_INI1438	INI1438_non_british_white	Bread intake	0.0906868830287923	Diff R2 (full-covars) = 0.00265825725887167	age, sex Genotype PCs
GBE_INI1438	INI1438_s_asian	Bread intake	0.0589330627191788	Diff R2 (full-covars) = -0.00378330068551511	age, sex Genotype PCs
GBE_INI1438	INI1438_e_asian	Bread intake	0.0480299678086105	Diff R2 (full-covars) = -0.00682543142626594	age, sex Genotype PCs
GBE_INI1438	INI1438_african	Bread intake	0.0860577495137359	Diff R2 (full-covars) = -0.00106370911912514	age, sex Genotype PCs
GBE_INI10030610	INI10030610_test	Alkaline phosphatase	0.222900087243535		
GBE_INI10030610	INI10030610_non_british_white	Alkaline phosphatase	0.208867354478291		
GBE_INI10030610	INI10030610_s_asian	Alkaline phosphatase	0.197011583361059		
GBE_INI10030610	INI10030610_e_asian	Alkaline phosphatase	0.126649807014154		
GBE_INI10030610	INI10030610_african	Alkaline phosphatase	0.0540957739857823		
GBE_INI10030610	INI10030610_test	Alkaline phosphatase	0.22291037779597	Diff R2 (full-covars) = 0.222909567617166	age, sex Genotype PCs
GBE_INI10030610	INI10030610_non_british_white	Alkaline phosphatase	0.208749233612014	Diff R2 (full-covars) = 0.207878984511178	age, sex Genotype PCs
GBE_INI10030610	INI10030610_s_asian	Alkaline phosphatase	0.209634323971618	Diff R2 (full-covars) = 0.196678364448819	age, sex Genotype PCs
GBE_INI10030610	INI10030610_e_asian	Alkaline phosphatase	0.14161209808861	Diff R2 (full-covars) = 0.118356165360387	age, sex Genotype PCs
GBE_INI10030610	INI10030610_african	Alkaline phosphatase	0.0555812777427694	Diff R2 (full-covars) = 0.0531504099833802	age, sex Genotype PCs
GBE_QT_FC1001408	QT_FC1001408_test	Cheese intake	0.00852472500673883		
GBE_QT_FC1001408	QT_FC1001408_non_british_white	Cheese intake	0.0142203159224781		
GBE_QT_FC1001408	QT_FC1001408_s_asian	Cheese intake	0.00163059262294128		
GBE_QT_FC1001408	QT_FC1001408_e_asian	Cheese intake	2.08787213984603e-05		
GBE_QT_FC1001408	QT_FC1001408_african	Cheese intake	1.26075183949526e-06		
GBE_QT_FC1001408	QT_FC1001408_test	Cheese intake	0.023125025726854	Diff R2 (full-covars) = 0.00728580004609835	age, sex Genotype PCs
GBE_QT_FC1001408	QT_FC1001408_non_british_white	Cheese intake	0.0550507607282563	Diff R2 (full-covars) = 0.00811006027540258	age, sex Genotype PCs
GBE_QT_FC1001408	QT_FC1001408_s_asian	Cheese intake	0.0211050264695742	Diff R2 (full-covars) = -0.000791398200074657	age, sex Genotype PCs
GBE_QT_FC1001408	QT_FC1001408_e_asian	Cheese intake	0.0119257957642485	Diff R2 (full-covars) = -0.00537201967994199	age, sex Genotype PCs
GBE_QT_FC1001408	QT_FC1001408_african	Cheese intake	0.0441166373191259	Diff R2 (full-covars) = -0.00684903134321467	age, sex Genotype PCs
GBE_INI4120	INI4120_test	Heel broadband ultrasound attenuation (R)	0.100114339349941		
GBE_INI4120	INI4120_non_british_white	Heel broadband ultrasound attenuation (R)	0.0934073943930867		
GBE_INI4120	INI4120_s_asian	Heel broadband ultrasound attenuation (R)	0.0509510962093076		
GBE_INI4120	INI4120_e_asian	Heel broadband ultrasound attenuation (R)	0.0633672931663253		
GBE_INI4120	INI4120_african	Heel broadband ultrasound attenuation (R)	0.00612221989748038		
GBE_INI4120	INI4120_test	Heel broadband ultrasound attenuation (R)	0.207031179273017	Diff R2 (full-covars) = 0.101222246296938	age, sex Genotype PCs
GBE_INI4120	INI4120_non_british_white	Heel broadband ultrasound attenuation (R)	0.181173622135549	Diff R2 (full-covars) = 0.0928148038134175	age, sex Genotype PCs
GBE_INI4120	INI4120_s_asian	Heel broadband ultrasound attenuation (R)	0.0832186820927052	Diff R2 (full-covars) = 0.0514465168079358	age, sex Genotype PCs
GBE_INI4120	INI4120_e_asian	Heel broadband ultrasound attenuation (R)	0.107396953370159	Diff R2 (full-covars) = 0.0652739279644716	age, sex Genotype PCs
GBE_INI4120	INI4120_african	Heel broadband ultrasound attenuation (R)	0.0310241227013423	Diff R2 (full-covars) = 0.00529949485808907	age, sex Genotype PCs
GBE_QT_FC1001349	QT_FC1001349_test	Processed meat intake	0.00274967939591626		
GBE_QT_FC1001349	QT_FC1001349_non_british_white	Processed meat intake	0.00300362516495636		
GBE_QT_FC1001349	QT_FC1001349_s_asian	Processed meat intake	1.25983803650377e-05		
GBE_QT_FC1001349	QT_FC1001349_e_asian	Processed meat intake	4.3039486212297e-05		
GBE_QT_FC1001349	QT_FC1001349_african	Processed meat intake	0.00177630642066349		
GBE_QT_FC1001349	QT_FC1001349_test	Processed meat intake	0.086031989880875	Diff R2 (full-covars) = 0.00282109251669788	age, sex Genotype PCs
GBE_QT_FC1001349	QT_FC1001349_non_british_white	Processed meat intake	0.107123501604332	Diff R2 (full-covars) = 0.0019221585852825	age, sex Genotype PCs
GBE_QT_FC1001349	QT_FC1001349_s_asian	Processed meat intake	0.109765518615874	Diff R2 (full-covars) = -0.00173276208117891	age, sex Genotype PCs
GBE_QT_FC1001349	QT_FC1001349_e_asian	Processed meat intake	0.0722442053490545	Diff R2 (full-covars) = -0.00259865641113265	age, sex Genotype PCs
GBE_QT_FC1001349	QT_FC1001349_african	Processed meat intake	0.0560875991947249	Diff R2 (full-covars) = 0.0015335088473838	age, sex Genotype PCs
GBE_INI20030640	INI20030640_test	Apolipoprotein B	0.258878341750051		
GBE_INI20030640	INI20030640_non_british_white	Apolipoprotein B	0.241622314011408		
GBE_INI20030640	INI20030640_s_asian	Apolipoprotein B	0.129073747471972		
GBE_INI20030640	INI20030640_e_asian	Apolipoprotein B	0.147675263356484		
GBE_INI20030640	INI20030640_african	Apolipoprotein B	0.112820961111189		
GBE_INI20030640	INI20030640_test	Apolipoprotein B	0.258923740184106	Diff R2 (full-covars) = 0.258923714437239	age, sex Genotype PCs
GBE_INI20030640	INI20030640_non_british_white	Apolipoprotein B	0.242095822633456	Diff R2 (full-covars) = 0.241070424675006	age, sex Genotype PCs
GBE_INI20030640	INI20030640_s_asian	Apolipoprotein B	0.150233714029819	Diff R2 (full-covars) = 0.127608096861206	age, sex Genotype PCs
GBE_INI20030640	INI20030640_e_asian	Apolipoprotein B	0.152794447131811	Diff R2 (full-covars) = 0.145817203359212	age, sex Genotype PCs
GBE_INI20030640	INI20030640_african	Apolipoprotein B	0.114570397581504	Diff R2 (full-covars) = 0.111349675470186	age, sex Genotype PCs
GBE_INI5084	INI5084_test	Spherical power (R)	0.0951828605807238		
GBE_INI5084	INI5084_non_british_white	Spherical power (R)	0.0711025515609492		
GBE_INI5084	INI5084_s_asian	Spherical power (R)	0.0307090933693912		
GBE_INI5084	INI5084_e_asian	Spherical power (R)	0.0383885270833994		
GBE_INI5084	INI5084_african	Spherical power (R)	0.012028741123477		
GBE_INI5084	INI5084_test	Spherical power (R)	0.116648095630223	Diff R2 (full-covars) = 0.0948394843768419	age, sex Genotype PCs
GBE_INI5084	INI5084_non_british_white	Spherical power (R)	0.106576089592455	Diff R2 (full-covars) = 0.0703467448897575	age, sex Genotype PCs
GBE_INI5084	INI5084_s_asian	Spherical power (R)	0.0658471959001802	Diff R2 (full-covars) = 0.028101056371194	age, sex Genotype PCs
GBE_INI5084	INI5084_e_asian	Spherical power (R)	0.112800741838057	Diff R2 (full-covars) = 0.0277113415480599	age, sex Genotype PCs
GBE_INI5084	INI5084_african	Spherical power (R)	0.035415802182517	Diff R2 (full-covars) = 0.00616270150905905	age, sex Genotype PCs
GBE_INI5085	INI5085_test	Spherical power (L)	0.0919436189070934		
GBE_INI5085	INI5085_non_british_white	Spherical power (L)	0.0710973480413032		
GBE_INI5085	INI5085_s_asian	Spherical power (L)	0.0323813411979736		
GBE_INI5085	INI5085_e_asian	Spherical power (L)	0.0261022048070082		
GBE_INI5085	INI5085_african	Spherical power (L)	0.0145773521754592		
GBE_INI5085	INI5085_test	Spherical power (L)	0.111112044499741	Diff R2 (full-covars) = 0.0918757552834715	age, sex Genotype PCs
GBE_INI5085	INI5085_non_british_white	Spherical power (L)	0.101341458991154	Diff R2 (full-covars) = 0.0703389657029762	age, sex Genotype PCs
GBE_INI5085	INI5085_s_asian	Spherical power (L)	0.0592908069286452	Diff R2 (full-covars) = 0.0302622253900742	age, sex Genotype PCs
GBE_INI5085	INI5085_e_asian	Spherical power (L)	0.0982871571545547	Diff R2 (full-covars) = 0.0165885682000232	age, sex Genotype PCs
GBE_INI5085	INI5085_african	Spherical power (L)	0.0406103350023507	Diff R2 (full-covars) = 0.00835342015240815	age, sex Genotype PCs
GBE_INI1110	INI1110_test	Length of mobile phone use	0.00412902397329644		
GBE_INI1110	INI1110_non_british_white	Length of mobile phone use	0.00471534438672908		
GBE_INI1110	INI1110_s_asian	Length of mobile phone use	0.000469077538299899		
GBE_INI1110	INI1110_e_asian	Length of mobile phone use	0.00379211095700683		
GBE_INI1110	INI1110_african	Length of mobile phone use	0.00029889982887735		
GBE_INI1110	INI1110_test	Length of mobile phone use	0.0711218077908827	Diff R2 (full-covars) = 0.00391240434551812	age, sex Genotype PCs
GBE_INI1110	INI1110_non_british_white	Length of mobile phone use	0.0779044565904794	Diff R2 (full-covars) = 0.00456250897481	age, sex Genotype PCs
GBE_INI1110	INI1110_s_asian	Length of mobile phone use	0.141214211055598	Diff R2 (full-covars) = -0.00209260143844359	age, sex Genotype PCs
GBE_INI1110	INI1110_e_asian	Length of mobile phone use	0.0881626291481785	Diff R2 (full-covars) = 0.00307343617122371	age, sex Genotype PCs
GBE_INI1110	INI1110_african	Length of mobile phone use	0.0939766545053078	Diff R2 (full-covars) = -0.00382594327464321	age, sex Genotype PCs
GBE_INI10030890	INI10030890_test	Vitamin D	0.0535496685852027		
GBE_INI10030890	INI10030890_non_british_white	Vitamin D	0.0461881730819581		
GBE_INI10030890	INI10030890_s_asian	Vitamin D	0.00680341146858227		
GBE_INI10030890	INI10030890_e_asian	Vitamin D	0.0105287893851082		
GBE_INI10030890	INI10030890_african	Vitamin D	0.0041745791021517		
GBE_INI10030890	INI10030890_test	Vitamin D	0.0535845242776172	Diff R2 (full-covars) = 0.0535831042747682	age, sex Genotype PCs
GBE_INI10030890	INI10030890_non_british_white	Vitamin D	0.0477081644601473	Diff R2 (full-covars) = 0.0461641808460968	age, sex Genotype PCs
GBE_INI10030890	INI10030890_s_asian	Vitamin D	0.0169839445367674	Diff R2 (full-covars) = 0.00542385211646582	age, sex Genotype PCs
GBE_INI10030890	INI10030890_e_asian	Vitamin D	0.02242899173201	Diff R2 (full-covars) = 0.00821584584328548	age, sex Genotype PCs
GBE_INI10030890	INI10030890_african	Vitamin D	0.0142691547431668	Diff R2 (full-covars) = 0.00198121968883637	age, sex Genotype PCs
GBE_INI4123	INI4123_test	Heel quantitative ultrasound index (QUI), direct entry (R)	0.122660721012681		
GBE_INI4123	INI4123_non_british_white	Heel quantitative ultrasound index (QUI), direct entry (R)	0.112709028255337		
GBE_INI4123	INI4123_s_asian	Heel quantitative ultrasound index (QUI), direct entry (R)	0.0581550197736757		
GBE_INI4123	INI4123_e_asian	Heel quantitative ultrasound index (QUI), direct entry (R)	0.0755512208059963		
GBE_INI4123	INI4123_african	Heel quantitative ultrasound index (QUI), direct entry (R)	0.00697708474483831		
GBE_INI4123	INI4123_test	Heel quantitative ultrasound index (QUI), direct entry (R)	0.193443418585542	Diff R2 (full-covars) = 0.124263174244566	age, sex Genotype PCs
GBE_INI4123	INI4123_non_british_white	Heel quantitative ultrasound index (QUI), direct entry (R)	0.175207870120223	Diff R2 (full-covars) = 0.111522685459577	age, sex Genotype PCs
GBE_INI4123	INI4123_s_asian	Heel quantitative ultrasound index (QUI), direct entry (R)	0.0826269896656942	Diff R2 (full-covars) = 0.0581707306229547	age, sex Genotype PCs
GBE_INI4123	INI4123_e_asian	Heel quantitative ultrasound index (QUI), direct entry (R)	0.098857588941462	Diff R2 (full-covars) = 0.0754159274474615	age, sex Genotype PCs
GBE_INI4123	INI4123_african	Heel quantitative ultrasound index (QUI), direct entry (R)	0.0246343583969288	Diff R2 (full-covars) = 0.00616624896413956	age, sex Genotype PCs
GBE_INI4101	INI4101_test	Heel broadband ultrasound attenuation (L)	0.0957467813321508		
GBE_INI4101	INI4101_non_british_white	Heel broadband ultrasound attenuation (L)	0.0970412562469365		
GBE_INI4101	INI4101_s_asian	Heel broadband ultrasound attenuation (L)	0.0489194434784278		
GBE_INI4101	INI4101_e_asian	Heel broadband ultrasound attenuation (L)	0.0718853242527039		
GBE_INI4101	INI4101_african	Heel broadband ultrasound attenuation (L)	0.00935801438602731		
GBE_INI4101	INI4101_test	Heel broadband ultrasound attenuation (L)	0.192409516425959	Diff R2 (full-covars) = 0.0966184167708103	age, sex Genotype PCs
GBE_INI4101	INI4101_non_british_white	Heel broadband ultrasound attenuation (L)	0.183429114344006	Diff R2 (full-covars) = 0.0973621945573406	age, sex Genotype PCs
GBE_INI4101	INI4101_s_asian	Heel broadband ultrasound attenuation (L)	0.0863153158161601	Diff R2 (full-covars) = 0.0489509975094969	age, sex Genotype PCs
GBE_INI4101	INI4101_e_asian	Heel broadband ultrasound attenuation (L)	0.103447907510581	Diff R2 (full-covars) = 0.0729541039153639	age, sex Genotype PCs
GBE_INI4101	INI4101_african	Heel broadband ultrasound attenuation (L)	0.0375774114426287	Diff R2 (full-covars) = 0.00859076019495347	age, sex Genotype PCs
GBE_INI1588	INI1588_test	Ave. weekly beer plus cider intake	0.00431289648171714		
GBE_INI1588	INI1588_non_british_white	Ave. weekly beer plus cider intake	0.0112154130706698		
GBE_INI1588	INI1588_s_asian	Ave. weekly beer plus cider intake	0.0052087679221718		
GBE_INI1588	INI1588_e_asian	Ave. weekly beer plus cider intake	1.95867731446224e-05		
GBE_INI1588	INI1588_african	Ave. weekly beer plus cider intake	0.000974039815939016		
GBE_INI1588	INI1588_test	Ave. weekly beer plus cider intake	0.188447446617618	Diff R2 (full-covars) = 0.0037595880898722	age, sex Genotype PCs
GBE_INI1588	INI1588_non_british_white	Ave. weekly beer plus cider intake	0.200844442347917	Diff R2 (full-covars) = 0.00255290230412528	age, sex Genotype PCs
GBE_INI1588	INI1588_s_asian	Ave. weekly beer plus cider intake	0.145440580995293	Diff R2 (full-covars) = 0.00307003256553917	age, sex Genotype PCs
GBE_INI1588	INI1588_e_asian	Ave. weekly beer plus cider intake	0.129468454797356	Diff R2 (full-covars) = -0.0301976402133412	age, sex Genotype PCs
GBE_INI1588	INI1588_african	Ave. weekly beer plus cider intake	0.144157019438258	Diff R2 (full-covars) = -0.00124168974113215	age, sex Genotype PCs
GBE_INI4104	INI4104_test	Heel quantitative ultrasound index (QUI), direct entry (L)	0.115888704385938		
GBE_INI4104	INI4104_non_british_white	Heel quantitative ultrasound index (QUI), direct entry (L)	0.112737823679866		
GBE_INI4104	INI4104_s_asian	Heel quantitative ultrasound index (QUI), direct entry (L)	0.0541405306093441		
GBE_INI4104	INI4104_e_asian	Heel quantitative ultrasound index (QUI), direct entry (L)	0.0819960425779785		
GBE_INI4104	INI4104_african	Heel quantitative ultrasound index (QUI), direct entry (L)	0.00687889787201179		
GBE_INI4104	INI4104_test	Heel quantitative ultrasound index (QUI), direct entry (L)	0.179781950590009	Diff R2 (full-covars) = 0.117154526462576	age, sex Genotype PCs
GBE_INI4104	INI4104_non_british_white	Heel quantitative ultrasound index (QUI), direct entry (L)	0.174925336511971	Diff R2 (full-covars) = 0.112089937879118	age, sex Genotype PCs
GBE_INI4104	INI4104_s_asian	Heel quantitative ultrasound index (QUI), direct entry (L)	0.0812112478253274	Diff R2 (full-covars) = 0.052943808884733	age, sex Genotype PCs
GBE_INI4104	INI4104_e_asian	Heel quantitative ultrasound index (QUI), direct entry (L)	0.102978096349711	Diff R2 (full-covars) = 0.0829622095759646	age, sex Genotype PCs
GBE_INI4104	INI4104_african	Heel quantitative ultrasound index (QUI), direct entry (L)	0.0257062716976604	Diff R2 (full-covars) = 0.00528120062431439	age, sex Genotype PCs
GBE_INI30110	INI30110_test	Platelet distribution width	0.205284203678571		
GBE_INI30110	INI30110_non_british_white	Platelet distribution width	0.205297756019062		
GBE_INI30110	INI30110_s_asian	Platelet distribution width	0.16656734245023		
GBE_INI30110	INI30110_e_asian	Platelet distribution width	0.0987716093551871		
GBE_INI30110	INI30110_african	Platelet distribution width	0.0527936851401993		
GBE_INI30110	INI30110_test	Platelet distribution width	0.227423460768422	Diff R2 (full-covars) = 0.205712174671557	age, sex Genotype PCs
GBE_INI30110	INI30110_non_british_white	Platelet distribution width	0.22790174693001	Diff R2 (full-covars) = 0.20117639175816	age, sex Genotype PCs
GBE_INI30110	INI30110_s_asian	Platelet distribution width	0.184877266492061	Diff R2 (full-covars) = 0.166616659599283	age, sex Genotype PCs
GBE_INI30110	INI30110_e_asian	Platelet distribution width	0.127503809886754	Diff R2 (full-covars) = 0.0952198222816482	age, sex Genotype PCs
GBE_INI30110	INI30110_african	Platelet distribution width	0.088093332977204	Diff R2 (full-covars) = 0.0501663386302932	age, sex Genotype PCs
GBE_INI3761	INI3761_test	Age hay fever, rhinitis or eczema diagnosed	0.0125022887570861		
GBE_INI3761	INI3761_non_british_white	Age hay fever, rhinitis or eczema diagnosed	0.0108730437949631		
GBE_INI3761	INI3761_s_asian	Age hay fever, rhinitis or eczema diagnosed	0.00526735467625242		
GBE_INI3761	INI3761_e_asian	Age hay fever, rhinitis or eczema diagnosed	0.0156773919784382		
GBE_INI3761	INI3761_african	Age hay fever, rhinitis or eczema diagnosed	0.000326040896130639		
GBE_INI3761	INI3761_test	Age hay fever, rhinitis or eczema diagnosed	0.115183122271413	Diff R2 (full-covars) = 0.0124960169217721	age, sex Genotype PCs
GBE_INI3761	INI3761_non_british_white	Age hay fever, rhinitis or eczema diagnosed	0.116140323212347	Diff R2 (full-covars) = 0.0104984491307	age, sex Genotype PCs
GBE_INI3761	INI3761_s_asian	Age hay fever, rhinitis or eczema diagnosed	0.116286691300519	Diff R2 (full-covars) = 0.0047734611513965	age, sex Genotype PCs
GBE_INI3761	INI3761_e_asian	Age hay fever, rhinitis or eczema diagnosed	0.0879287542776567	Diff R2 (full-covars) = 0.013151485078424	age, sex Genotype PCs
GBE_INI3761	INI3761_african	Age hay fever, rhinitis or eczema diagnosed	0.148540560427355	Diff R2 (full-covars) = -0.0074973235818751	age, sex Genotype PCs
GBE_INI10030620	INI10030620_test	Alanine aminotransferase	0.066016793410524		
GBE_INI10030620	INI10030620_non_british_white	Alanine aminotransferase	0.0531674817434977		
GBE_INI10030620	INI10030620_s_asian	Alanine aminotransferase	0.0457444004470631		
GBE_INI10030620	INI10030620_e_asian	Alanine aminotransferase	0.0218235930243433		
GBE_INI10030620	INI10030620_african	Alanine aminotransferase	0.00883669744699814		
GBE_INI10030620	INI10030620_test	Alanine aminotransferase	0.0660421091553376	Diff R2 (full-covars) = 0.066030473808857	age, sex Genotype PCs
GBE_INI10030620	INI10030620_non_british_white	Alanine aminotransferase	0.0537098393077578	Diff R2 (full-covars) = 0.0528347783716509	age, sex Genotype PCs
GBE_INI10030620	INI10030620_s_asian	Alanine aminotransferase	0.0604598884296894	Diff R2 (full-covars) = 0.0460937683899075	age, sex Genotype PCs
GBE_INI10030620	INI10030620_e_asian	Alanine aminotransferase	0.0318351839525014	Diff R2 (full-covars) = 0.0216916031474784	age, sex Genotype PCs
GBE_INI10030620	INI10030620_african	Alanine aminotransferase	0.0105609901390561	Diff R2 (full-covars) = 0.00851535230590961	age, sex Genotype PCs
GBE_INI1100	INI1100_test	Drive faster than motorway speed limit	0.00500861239129887		
GBE_INI1100	INI1100_non_british_white	Drive faster than motorway speed limit	0.00358428734600743		
GBE_INI1100	INI1100_s_asian	Drive faster than motorway speed limit	0.00157383442907315		
GBE_INI1100	INI1100_e_asian	Drive faster than motorway speed limit	0.00651069644866607		
GBE_INI1100	INI1100_african	Drive faster than motorway speed limit	0.00057274555617167		
GBE_INI1100	INI1100_test	Drive faster than motorway speed limit	0.108162718981327	Diff R2 (full-covars) = 0.00539582658841496	age, sex Genotype PCs
GBE_INI1100	INI1100_non_british_white	Drive faster than motorway speed limit	0.0829514007386946	Diff R2 (full-covars) = 0.00337602081099929	age, sex Genotype PCs
GBE_INI1100	INI1100_s_asian	Drive faster than motorway speed limit	0.0720775142116366	Diff R2 (full-covars) = -0.00171818748074341	age, sex Genotype PCs
GBE_INI1100	INI1100_e_asian	Drive faster than motorway speed limit	0.0920011704562127	Diff R2 (full-covars) = 0.00379122916271323	age, sex Genotype PCs
GBE_INI1100	INI1100_african	Drive faster than motorway speed limit	0.111196846931291	Diff R2 (full-covars) = -0.00350172351705434	age, sex Genotype PCs
GBE_INI2139	INI2139_test	Age first had sexual intercourse	0.0244989652657939		
GBE_INI2139	INI2139_non_british_white	Age first had sexual intercourse	0.0204468282054432		
GBE_INI2139	INI2139_s_asian	Age first had sexual intercourse	0.00685071150213866		
GBE_INI2139	INI2139_e_asian	Age first had sexual intercourse	0.00234858182973728		
GBE_INI2139	INI2139_african	Age first had sexual intercourse	2.75409812976444e-06		
GBE_INI2139	INI2139_test	Age first had sexual intercourse	0.0688040366660351	Diff R2 (full-covars) = 0.0220732367351076	age, sex Genotype PCs
GBE_INI2139	INI2139_non_british_white	Age first had sexual intercourse	0.0529765518207943	Diff R2 (full-covars) = 0.0203846703211272	age, sex Genotype PCs
GBE_INI2139	INI2139_s_asian	Age first had sexual intercourse	0.0596210061321804	Diff R2 (full-covars) = 0.00524201830123887	age, sex Genotype PCs
GBE_INI2139	INI2139_e_asian	Age first had sexual intercourse	0.0218120591234668	Diff R2 (full-covars) = -0.000416821651850703	age, sex Genotype PCs
GBE_INI2139	INI2139_african	Age first had sexual intercourse	0.0163825372117234	Diff R2 (full-covars) = -0.00624804652299488	age, sex Genotype PCs
GBE_INI1060	INI1060_test	Outdoor time, winter	0.00410237820062891		
GBE_INI1060	INI1060_non_british_white	Outdoor time, winter	0.00264661556963409		
GBE_INI1060	INI1060_s_asian	Outdoor time, winter	0.00143156310749182		
GBE_INI1060	INI1060_e_asian	Outdoor time, winter	0.00253910219655544		
GBE_INI1060	INI1060_african	Outdoor time, winter	0.000411275026277562		
GBE_INI1060	INI1060_test	Outdoor time, winter	0.0454579255102974	Diff R2 (full-covars) = 0.00415109759386681	age, sex Genotype PCs
GBE_INI1060	INI1060_non_british_white	Outdoor time, winter	0.0520723780596756	Diff R2 (full-covars) = 0.00204912706782999	age, sex Genotype PCs
